customer_id,signup_date,churned_at,plan,country,monthly_revenue,status,acquisition_channel
CUST-01168,2025-06-20 00:00:00+00:00,,Pro,AU,68.47,active,referral
CUST-01169,2024-05-03 00:00:00+00:00,2026-03-26 00:00:00+00:00,Pro,AU,63.42,churned,organic
CUST-01170,2024-06-28 00:00:00+00:00,,Enterprise,AU,190.3,active,sales
CUST-01171,2025-01-13 00:00:00+00:00,2026-03-26 00:00:00+00:00,Basic,GB,22.51,churned,sales
CUST-01172,2025-01-11 00:00:00+00:00,2026-04-14 00:00:00+00:00,Basic,DE,16.08,churned,sales
CUST-01173,2025-06-25 00:00:00+00:00,2026-04-09 00:00:00+00:00,Basic,CA,23.13,churned,sales
CUST-01174,2025-11-20 00:00:00+00:00,2026-04-17 00:00:00+00:00,Basic,DE,12.88,churned,organic
CUST-01175,2026-03-17 00:00:00+00:00,,Basic,GB,20.86,active,paid_search
CUST-01176,2025-08-01 00:00:00+00:00,,Basic,IN,38.6,active,partner
CUST-01177,2025-08-16 00:00:00+00:00,2026-03-24 00:00:00+00:00,Basic,DE,32.23,churned,referral
CUST-01178,2025-11-10 00:00:00+00:00,,Pro,GB,80.5,active,referral
CUST-01179,2025-09-25 00:00:00+00:00,2026-04-01 00:00:00+00:00,Basic,DE,20.98,churned,organic
CUST-01180,2026-03-05 00:00:00+00:00,2026-04-01 00:00:00+00:00,Basic,US,16.71,churned,organic
CUST-01181,2025-01-27 00:00:00+00:00,2026-04-02 00:00:00+00:00,Pro,IN,69.89,churned,partner
CUST-01182,2024-06-21 00:00:00+00:00,,Pro,AU,78.65,active,sales
CUST-01183,2024-12-01 00:00:00+00:00,,Pro,GB,85.95,active,paid_search
CUST-01184,2025-05-17 00:00:00+00:00,2026-04-15 00:00:00+00:00,Pro,GB,86.22,churned,organic
CUST-01185,2025-06-06 00:00:00+00:00,,Pro,DE,84.04,active,organic
CUST-01186,2025-08-22 00:00:00+00:00,,Basic,GB,23.1,active,sales
CUST-01187,2025-12-14 00:00:00+00:00,2026-04-06 00:00:00+00:00,Basic,AU,29.2,churned,partner
CUST-01188,2025-02-03 00:00:00+00:00,2026-03-26 00:00:00+00:00,Pro,IN,76.43,churned,paid_search
CUST-01189,2025-02-25 00:00:00+00:00,,Basic,AU,27.39,active,organic
CUST-01190,2026-03-17 00:00:00+00:00,,Basic,IN,45.3,active,paid_search
CUST-01191,2025-06-09 00:00:00+00:00,,Basic,GB,14.9,active,partner
CUST-01192,2025-09-12 00:00:00+00:00,,Basic,DE,27.12,active,sales
CUST-01193,2025-11-25 00:00:00+00:00,2026-04-10 00:00:00+00:00,Basic,CA,38.69,churned,partner
CUST-01194,2024-11-22 00:00:00+00:00,,Basic,IN,17.27,active,sales
CUST-01195,2025-03-25 00:00:00+00:00,,Pro,DE,73.85,active,referral
CUST-01196,2025-01-09 00:00:00+00:00,,Enterprise,US,194.77,active,sales
CUST-01197,2024-11-15 00:00:00+00:00,,Basic,US,27.21,active,organic
CUST-01198,2024-05-14 00:00:00+00:00,,Enterprise,AU,186.23,active,sales
CUST-01199,2024-09-15 00:00:00+00:00,2026-04-04 00:00:00+00:00,Basic,AU,33.76,churned,organic
CUST-01200,2025-01-18 00:00:00+00:00,,Enterprise,GB,204.33,active,partner
CUST-01201,2024-07-24 00:00:00+00:00,,Enterprise,DE,203.07,active,referral
CUST-01202,2025-04-27 00:00:00+00:00,2026-04-17 00:00:00+00:00,Basic,GB,22.04,churned,organic
CUST-01203,2024-05-12 00:00:00+00:00,,Pro,IN,79.69,active,organic
CUST-01204,2024-10-13 00:00:00+00:00,,Enterprise,GB,191.8,active,paid_search
CUST-01205,2024-12-28 00:00:00+00:00,,Enterprise,IN,196.34,active,paid_search
CUST-01206,2024-07-07 00:00:00+00:00,,Enterprise,AU,216.23,active,partner
CUST-01207,2025-04-01 00:00:00+00:00,,Pro,GB,79.77,active,sales
CUST-01208,2024-11-10 00:00:00+00:00,,Basic,IN,19.5,active,organic
CUST-01209,2025-09-07 00:00:00+00:00,,Pro,DE,80.44,active,partner
CUST-01210,2024-05-27 00:00:00+00:00,,Pro,AU,68.19,active,sales
CUST-01211,2025-01-16 00:00:00+00:00,,Pro,IN,69.41,active,referral
CUST-01212,2024-09-29 00:00:00+00:00,2026-04-19 00:00:00+00:00,Basic,CA,20.67,churned,paid_search
CUST-01213,2025-05-09 00:00:00+00:00,,Pro,GB,75.45,active,partner
CUST-01214,2024-08-01 00:00:00+00:00,,Basic,DE,36.5,active,paid_search
CUST-01215,2026-01-30 00:00:00+00:00,,Pro,CA,83.63,active,organic
CUST-01216,2026-01-03 00:00:00+00:00,2026-04-01 00:00:00+00:00,Basic,GB,33.18,churned,organic
CUST-01217,2025-04-07 00:00:00+00:00,,Pro,IN,70.21,active,referral
CUST-01218,2024-11-02 00:00:00+00:00,2026-04-16 00:00:00+00:00,Pro,AU,74.67,churned,paid_search
CUST-01219,2024-09-10 00:00:00+00:00,2026-04-16 00:00:00+00:00,Basic,US,31.18,churned,organic
CUST-01220,2025-05-23 00:00:00+00:00,,Pro,GB,73.97,active,organic
CUST-01221,2024-12-29 00:00:00+00:00,2026-04-12 00:00:00+00:00,Basic,CA,26.77,churned,organic
CUST-01222,2025-03-06 00:00:00+00:00,,Enterprise,GB,202.53,active,referral
CUST-01223,2024-05-28 00:00:00+00:00,,Pro,AU,76.21,active,organic
CUST-01224,2024-12-26 00:00:00+00:00,,Basic,DE,30.81,active,organic
CUST-01225,2025-06-08 00:00:00+00:00,2026-04-18 00:00:00+00:00,Basic,IN,41.74,churned,partner
CUST-01226,2024-05-22 00:00:00+00:00,,Basic,IN,27.63,active,referral
CUST-01227,2026-01-07 00:00:00+00:00,,Basic,DE,38.43,active,paid_search
CUST-01228,2024-05-12 00:00:00+00:00,2026-03-30 00:00:00+00:00,Enterprise,US,203.47,churned,sales
CUST-01229,2025-12-06 00:00:00+00:00,2026-04-11 00:00:00+00:00,Pro,GB,67.26,churned,sales
CUST-01230,2025-09-05 00:00:00+00:00,,Basic,GB,20.18,active,referral
CUST-01231,2024-09-02 00:00:00+00:00,2026-04-13 00:00:00+00:00,Enterprise,CA,192.33,churned,partner
CUST-01232,2024-11-01 00:00:00+00:00,,Basic,US,22.16,active,referral
CUST-01233,2024-05-22 00:00:00+00:00,,Enterprise,CA,198.28,active,partner
CUST-01234,2024-10-21 00:00:00+00:00,,Basic,GB,33.92,active,organic
CUST-01235,2025-01-07 00:00:00+00:00,2026-03-24 00:00:00+00:00,Pro,DE,89.04,churned,organic
CUST-01236,2025-07-26 00:00:00+00:00,,Enterprise,DE,201.47,active,paid_search
CUST-01237,2026-03-19 00:00:00+00:00,2026-03-30 00:00:00+00:00,Basic,IN,25.43,churned,sales
CUST-01238,2025-12-27 00:00:00+00:00,,Pro,CA,62.34,active,organic
CUST-01239,2025-08-29 00:00:00+00:00,,Enterprise,IN,199.56,active,organic
CUST-01240,2026-02-22 00:00:00+00:00,,Basic,US,29.21,active,sales
CUST-01241,2025-04-06 00:00:00+00:00,2026-03-27 00:00:00+00:00,Basic,AU,30.46,churned,partner
CUST-01242,2024-10-02 00:00:00+00:00,,Pro,DE,95.85,active,referral
CUST-01243,2024-05-27 00:00:00+00:00,,Basic,CA,38.92,active,organic
CUST-01244,2025-04-19 00:00:00+00:00,,Basic,GB,35.28,active,organic
CUST-01245,2024-07-27 00:00:00+00:00,,Basic,US,21.3,active,referral
CUST-01246,2024-05-11 00:00:00+00:00,,Pro,US,74.9,active,partner
CUST-01247,2024-08-06 00:00:00+00:00,,Basic,GB,28.24,active,paid_search
CUST-01248,2025-05-06 00:00:00+00:00,,Basic,IN,22.8,active,sales
CUST-01249,2025-08-10 00:00:00+00:00,,Pro,CA,83.0,active,partner
CUST-01250,2024-05-17 00:00:00+00:00,2026-03-30 00:00:00+00:00,Pro,US,81.86,churned,referral
CUST-01251,2025-10-07 00:00:00+00:00,,Pro,CA,70.29,active,organic
CUST-01252,2025-06-12 00:00:00+00:00,,Basic,IN,38.57,active,partner
CUST-01253,2026-01-30 00:00:00+00:00,2026-03-31 00:00:00+00:00,Enterprise,US,199.82,churned,referral
CUST-01254,2024-09-21 00:00:00+00:00,,Pro,IN,65.17,active,sales
CUST-01255,2024-12-29 00:00:00+00:00,2026-04-08 00:00:00+00:00,Basic,US,28.59,churned,organic
CUST-01256,2026-01-23 00:00:00+00:00,2026-03-25 00:00:00+00:00,Enterprise,GB,201.25,churned,referral
CUST-01257,2025-10-20 00:00:00+00:00,,Basic,IN,36.78,active,sales
CUST-01258,2025-03-04 00:00:00+00:00,,Basic,DE,26.3,active,referral
CUST-01259,2025-03-15 00:00:00+00:00,,Basic,DE,35.62,active,paid_search
CUST-01260,2024-09-15 00:00:00+00:00,,Pro,US,80.5,active,paid_search
CUST-01261,2025-09-20 00:00:00+00:00,,Basic,US,18.48,active,organic
CUST-01262,2024-06-22 00:00:00+00:00,2026-04-09 00:00:00+00:00,Basic,US,17.68,churned,paid_search
CUST-01263,2025-05-20 00:00:00+00:00,,Basic,IN,37.98,active,referral
CUST-01264,2024-09-01 00:00:00+00:00,,Basic,US,38.57,active,sales
CUST-01265,2025-10-09 00:00:00+00:00,2026-04-02 00:00:00+00:00,Basic,IN,31.58,churned,partner
CUST-01266,2026-02-25 00:00:00+00:00,,Pro,DE,90.97,active,partner
CUST-01267,2026-02-13 00:00:00+00:00,,Basic,IN,37.45,active,referral
CUST-01268,2025-07-08 00:00:00+00:00,,Basic,IN,34.47,active,partner
CUST-01269,2024-06-03 00:00:00+00:00,,Pro,GB,71.71,active,partner
CUST-01270,2026-02-17 00:00:00+00:00,,Basic,DE,42.85,active,partner
CUST-01271,2025-07-11 00:00:00+00:00,2026-04-08 00:00:00+00:00,Pro,IN,83.29,churned,organic
CUST-01272,2026-01-06 00:00:00+00:00,2026-04-01 00:00:00+00:00,Basic,IN,25.91,churned,paid_search
CUST-01273,2024-06-18 00:00:00+00:00,,Basic,GB,23.65,active,partner
CUST-01274,2024-12-12 00:00:00+00:00,,Basic,US,31.05,active,sales
CUST-01275,2024-10-12 00:00:00+00:00,,Basic,GB,15.63,active,paid_search
CUST-01276,2024-11-15 00:00:00+00:00,2026-04-08 00:00:00+00:00,Basic,CA,34.6,churned,organic
CUST-01277,2024-12-24 00:00:00+00:00,,Pro,GB,71.37,active,organic
CUST-01278,2024-10-05 00:00:00+00:00,,Basic,US,31.96,active,sales
CUST-01279,2026-03-17 00:00:00+00:00,2026-04-01 00:00:00+00:00,Pro,AU,74.83,churned,partner
CUST-01280,2024-08-02 00:00:00+00:00,,Pro,US,76.88,active,partner
CUST-01281,2024-10-28 00:00:00+00:00,,Basic,IN,22.94,active,referral
CUST-01282,2024-10-28 00:00:00+00:00,2026-04-07 00:00:00+00:00,Pro,US,77.71,churned,organic
CUST-01283,2025-06-24 00:00:00+00:00,,Basic,CA,44.12,active,referral
CUST-01284,2024-09-16 00:00:00+00:00,,Basic,CA,40.08,active,paid_search
CUST-01285,2025-07-02 00:00:00+00:00,,Basic,DE,31.84,active,paid_search
CUST-01286,2026-02-17 00:00:00+00:00,,Pro,DE,78.8,active,sales
CUST-01287,2024-07-04 00:00:00+00:00,,Enterprise,DE,205.75,active,referral
CUST-01288,2025-10-12 00:00:00+00:00,,Basic,DE,38.04,active,paid_search
CUST-01289,2026-01-11 00:00:00+00:00,,Pro,DE,72.36,active,partner
CUST-01290,2025-01-17 00:00:00+00:00,,Pro,CA,78.38,active,paid_search
CUST-01291,2025-10-12 00:00:00+00:00,2026-04-04 00:00:00+00:00,Basic,AU,14.42,churned,referral
CUST-01292,2024-08-07 00:00:00+00:00,,Pro,US,87.98,active,referral
CUST-01293,2025-05-20 00:00:00+00:00,2026-03-23 00:00:00+00:00,Pro,GB,95.52,churned,organic
CUST-01294,2026-03-19 00:00:00+00:00,,Enterprise,CA,199.64,active,organic
CUST-01295,2024-06-04 00:00:00+00:00,2026-04-09 00:00:00+00:00,Enterprise,GB,182.0,churned,organic
CUST-01296,2025-04-01 00:00:00+00:00,2026-04-15 00:00:00+00:00,Basic,IN,33.87,churned,organic
CUST-01297,2025-09-22 00:00:00+00:00,2026-03-23 00:00:00+00:00,Basic,CA,21.77,churned,organic
CUST-01298,2024-12-10 00:00:00+00:00,,Pro,DE,73.69,active,organic
CUST-01299,2025-03-21 00:00:00+00:00,,Basic,DE,34.01,active,partner
CUST-01300,2026-03-02 00:00:00+00:00,,Basic,GB,31.04,active,sales
CUST-01301,2024-10-14 00:00:00+00:00,,Enterprise,US,195.1,active,referral
CUST-01302,2025-06-19 00:00:00+00:00,,Basic,GB,23.8,active,organic
CUST-01303,2024-11-25 00:00:00+00:00,,Basic,GB,30.01,active,sales
CUST-01304,2024-07-13 00:00:00+00:00,,Pro,CA,75.72,active,organic
CUST-01305,2025-01-25 00:00:00+00:00,,Basic,IN,20.13,active,sales
CUST-01306,2024-12-14 00:00:00+00:00,,Basic,US,26.34,active,organic
CUST-01307,2025-09-28 00:00:00+00:00,,Enterprise,GB,201.72,active,partner
CUST-01308,2025-10-10 00:00:00+00:00,,Basic,CA,27.58,active,organic
CUST-01309,2025-06-09 00:00:00+00:00,,Basic,GB,17.69,active,referral
CUST-01310,2024-08-11 00:00:00+00:00,,Basic,GB,36.91,active,organic
CUST-01311,2025-03-26 00:00:00+00:00,2026-03-26 00:00:00+00:00,Enterprise,AU,177.09,churned,sales
CUST-01312,2025-07-25 00:00:00+00:00,2026-04-03 00:00:00+00:00,Basic,DE,25.43,churned,paid_search
CUST-01313,2024-10-01 00:00:00+00:00,2026-04-20 00:00:00+00:00,Pro,IN,74.04,churned,partner
CUST-01314,2024-08-11 00:00:00+00:00,,Basic,CA,30.19,active,paid_search
CUST-01315,2024-07-08 00:00:00+00:00,2026-04-03 00:00:00+00:00,Basic,DE,33.49,churned,sales
CUST-01316,2025-08-28 00:00:00+00:00,,Enterprise,US,208.01,active,partner
CUST-01317,2024-11-18 00:00:00+00:00,,Pro,GB,73.3,active,referral
CUST-01318,2025-02-08 00:00:00+00:00,2026-04-06 00:00:00+00:00,Enterprise,CA,203.69,churned,sales
CUST-01319,2025-05-17 00:00:00+00:00,2026-04-15 00:00:00+00:00,Basic,GB,30.57,churned,partner
CUST-01320,2025-06-22 00:00:00+00:00,,Pro,DE,65.31,active,paid_search
CUST-01321,2026-01-02 00:00:00+00:00,,Enterprise,DE,214.2,active,organic
CUST-01322,2025-09-14 00:00:00+00:00,,Basic,AU,17.49,active,organic
CUST-01323,2025-03-08 00:00:00+00:00,2026-03-24 00:00:00+00:00,Basic,CA,32.36,churned,sales
CUST-01324,2024-07-19 00:00:00+00:00,,Enterprise,US,202.12,active,sales
CUST-01325,2024-08-02 00:00:00+00:00,,Basic,DE,31.21,active,partner
CUST-01326,2025-11-13 00:00:00+00:00,2026-03-23 00:00:00+00:00,Pro,DE,75.04,churned,sales
CUST-01327,2024-12-09 00:00:00+00:00,2026-03-26 00:00:00+00:00,Enterprise,US,205.62,churned,organic
CUST-01328,2026-01-23 00:00:00+00:00,,Basic,AU,16.52,active,referral
CUST-01329,2024-12-12 00:00:00+00:00,,Basic,US,28.47,active,organic
CUST-01330,2025-07-30 00:00:00+00:00,2026-04-05 00:00:00+00:00,Basic,GB,24.49,churned,organic
CUST-01331,2025-05-16 00:00:00+00:00,,Basic,IN,23.58,active,organic
CUST-01332,2024-11-12 00:00:00+00:00,,Basic,US,32.43,active,partner
CUST-01333,2025-06-02 00:00:00+00:00,2026-04-19 00:00:00+00:00,Pro,AU,87.62,churned,organic
CUST-01334,2024-09-11 00:00:00+00:00,2026-04-20 00:00:00+00:00,Basic,IN,26.25,churned,organic
CUST-01335,2025-03-19 00:00:00+00:00,,Pro,IN,85.25,active,organic
CUST-01336,2024-05-02 00:00:00+00:00,,Basic,CA,29.4,active,paid_search
CUST-01337,2025-01-06 00:00:00+00:00,,Basic,CA,21.86,active,sales
CUST-01338,2025-08-30 00:00:00+00:00,2026-03-31 00:00:00+00:00,Basic,US,26.94,churned,organic
CUST-01339,2024-10-04 00:00:00+00:00,,Pro,IN,76.6,active,paid_search
CUST-01340,2025-06-14 00:00:00+00:00,,Basic,AU,23.43,active,partner
CUST-01341,2025-03-19 00:00:00+00:00,,Basic,AU,32.43,active,sales
CUST-01342,2025-12-18 00:00:00+00:00,,Enterprise,CA,200.88,active,organic
CUST-01343,2025-12-30 00:00:00+00:00,,Pro,DE,66.27,active,sales
CUST-01344,2025-02-19 00:00:00+00:00,2026-04-18 00:00:00+00:00,Basic,US,15.79,churned,referral
CUST-01345,2025-11-14 00:00:00+00:00,2026-04-06 00:00:00+00:00,Enterprise,CA,202.4,churned,referral
CUST-01346,2024-05-03 00:00:00+00:00,,Basic,US,22.48,active,organic
CUST-01347,2024-08-09 00:00:00+00:00,2026-04-14 00:00:00+00:00,Basic,US,31.42,churned,paid_search
CUST-01348,2024-11-24 00:00:00+00:00,2026-04-12 00:00:00+00:00,Basic,AU,35.25,churned,organic
CUST-01349,2024-11-01 00:00:00+00:00,,Basic,DE,18.83,active,sales
CUST-01350,2025-02-05 00:00:00+00:00,,Basic,US,17.71,active,referral
CUST-01351,2026-02-09 00:00:00+00:00,,Pro,IN,92.4,active,referral
CUST-01352,2025-06-25 00:00:00+00:00,2026-04-02 00:00:00+00:00,Basic,DE,31.81,churned,sales
CUST-01353,2025-04-14 00:00:00+00:00,2026-04-20 00:00:00+00:00,Pro,IN,75.65,churned,organic
CUST-01354,2024-06-29 00:00:00+00:00,,Enterprise,AU,191.53,active,organic
CUST-01355,2025-10-22 00:00:00+00:00,,Pro,GB,74.92,active,sales
CUST-01356,2025-04-14 00:00:00+00:00,2026-04-19 00:00:00+00:00,Pro,DE,69.48,churned,partner
CUST-01357,2025-07-28 00:00:00+00:00,2026-04-02 00:00:00+00:00,Pro,GB,86.07,churned,organic
CUST-01358,2025-12-20 00:00:00+00:00,,Enterprise,GB,192.79,active,organic
CUST-01359,2026-01-10 00:00:00+00:00,2026-03-23 00:00:00+00:00,Basic,GB,37.75,churned,sales
CUST-01360,2025-07-13 00:00:00+00:00,,Basic,AU,25.79,active,paid_search
CUST-01361,2026-01-25 00:00:00+00:00,,Pro,DE,70.65,active,paid_search
CUST-01362,2026-02-04 00:00:00+00:00,,Pro,DE,75.59,active,referral
CUST-01363,2025-07-23 00:00:00+00:00,,Basic,DE,8.01,active,paid_search
CUST-01364,2025-11-03 00:00:00+00:00,,Pro,IN,78.03,active,paid_search
CUST-01365,2025-03-05 00:00:00+00:00,2026-04-11 00:00:00+00:00,Basic,CA,27.64,churned,sales
CUST-01366,2026-03-10 00:00:00+00:00,,Enterprise,DE,205.6,active,partner
CUST-01367,2025-08-26 00:00:00+00:00,,Basic,AU,13.91,active,referral
CUST-01368,2025-05-14 00:00:00+00:00,,Basic,CA,38.29,active,partner
CUST-01369,2024-05-27 00:00:00+00:00,,Basic,CA,35.56,active,paid_search
CUST-01370,2025-01-09 00:00:00+00:00,,Basic,AU,39.02,active,paid_search
CUST-01371,2024-07-23 00:00:00+00:00,,Basic,AU,28.58,active,referral
CUST-01372,2025-07-29 00:00:00+00:00,,Basic,GB,37.11,active,paid_search
CUST-01373,2025-05-16 00:00:00+00:00,,Basic,AU,17.23,active,partner
CUST-01374,2025-06-05 00:00:00+00:00,,Basic,IN,34.7,active,organic
CUST-01375,2024-07-18 00:00:00+00:00,2026-04-18 00:00:00+00:00,Basic,AU,22.83,churned,organic
CUST-01376,2024-05-30 00:00:00+00:00,,Basic,US,15.79,active,sales
CUST-01377,2024-05-27 00:00:00+00:00,,Basic,CA,20.01,active,referral
CUST-01378,2024-10-20 00:00:00+00:00,2026-04-20 00:00:00+00:00,Basic,IN,29.04,churned,referral
CUST-01379,2025-04-09 00:00:00+00:00,,Basic,DE,22.41,active,organic
CUST-01380,2025-03-14 00:00:00+00:00,,Basic,US,32.01,active,organic
CUST-01381,2024-05-15 00:00:00+00:00,,Basic,US,14.53,active,referral
CUST-01382,2025-09-07 00:00:00+00:00,,Pro,CA,61.98,active,paid_search
CUST-01383,2025-07-26 00:00:00+00:00,,Enterprise,CA,209.98,active,organic
CUST-01384,2024-07-12 00:00:00+00:00,,Enterprise,IN,206.23,active,referral
CUST-01385,2025-06-29 00:00:00+00:00,,Pro,US,70.61,active,referral
CUST-01386,2025-10-11 00:00:00+00:00,,Pro,AU,78.98,active,paid_search
CUST-01387,2025-03-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,Basic,CA,37.16,churned,referral
CUST-01388,2025-08-10 00:00:00+00:00,,Pro,IN,82.35,active,partner
CUST-01389,2024-07-16 00:00:00+00:00,2026-04-09 00:00:00+00:00,Pro,DE,80.19,churned,organic
CUST-01390,2024-07-03 00:00:00+00:00,,Pro,IN,87.76,active,referral
CUST-01391,2025-08-23 00:00:00+00:00,,Enterprise,AU,193.15,active,sales
CUST-01392,2025-03-22 00:00:00+00:00,2026-04-12 00:00:00+00:00,Basic,GB,29.25,churned,partner
CUST-01393,2024-05-13 00:00:00+00:00,,Pro,US,78.86,active,organic
CUST-01394,2024-10-26 00:00:00+00:00,2026-04-01 00:00:00+00:00,Pro,IN,76.82,churned,organic
CUST-01395,2025-10-25 00:00:00+00:00,,Basic,DE,25.88,active,partner
CUST-01396,2025-02-08 00:00:00+00:00,2026-04-11 00:00:00+00:00,Enterprise,AU,199.58,churned,paid_search
CUST-01397,2025-01-19 00:00:00+00:00,2026-03-24 00:00:00+00:00,Basic,US,29.28,churned,partner
CUST-01398,2024-12-27 00:00:00+00:00,,Enterprise,CA,190.61,active,paid_search
CUST-01399,2026-03-05 00:00:00+00:00,,Pro,DE,85.41,active,paid_search
CUST-01400,2025-08-28 00:00:00+00:00,,Basic,CA,21.19,active,partner
CUST-01401,2024-08-10 00:00:00+00:00,,Pro,CA,77.25,active,referral
CUST-01402,2025-10-07 00:00:00+00:00,,Basic,US,26.64,active,sales
CUST-01403,2025-08-28 00:00:00+00:00,,Pro,US,81.86,active,paid_search
CUST-01404,2025-08-12 00:00:00+00:00,,Pro,AU,62.05,active,organic
CUST-01405,2025-11-20 00:00:00+00:00,2026-03-24 00:00:00+00:00,Pro,IN,86.13,churned,partner
CUST-01406,2025-12-05 00:00:00+00:00,,Enterprise,US,193.58,active,partner
CUST-01407,2025-07-26 00:00:00+00:00,,Basic,GB,38.76,active,sales
CUST-01408,2024-07-27 00:00:00+00:00,2026-04-02 00:00:00+00:00,Basic,CA,25.17,churned,referral
CUST-01409,2026-03-21 00:00:00+00:00,,Basic,AU,28.61,active,partner
CUST-01410,2025-09-08 00:00:00+00:00,,Basic,DE,44.31,active,paid_search
CUST-01411,2026-02-09 00:00:00+00:00,2026-04-07 00:00:00+00:00,Basic,IN,26.78,churned,paid_search
CUST-01412,2025-02-28 00:00:00+00:00,,Basic,GB,38.91,active,paid_search
CUST-01413,2025-10-01 00:00:00+00:00,,Basic,AU,29.31,active,referral
CUST-01414,2024-09-22 00:00:00+00:00,,Basic,US,32.32,active,organic
CUST-01415,2025-02-12 00:00:00+00:00,2026-03-25 00:00:00+00:00,Enterprise,DE,199.56,churned,organic
CUST-01416,2024-09-28 00:00:00+00:00,2026-04-13 00:00:00+00:00,Basic,US,35.78,churned,referral
CUST-01417,2025-01-08 00:00:00+00:00,,Enterprise,IN,193.52,active,sales
CUST-01418,2025-05-24 00:00:00+00:00,2026-03-27 00:00:00+00:00,Basic,IN,21.13,churned,partner
CUST-01419,2024-08-05 00:00:00+00:00,,Basic,AU,23.89,active,sales
CUST-01420,2025-04-28 00:00:00+00:00,,Pro,CA,79.8,active,referral
CUST-01421,2024-06-05 00:00:00+00:00,,Basic,US,27.23,active,referral
CUST-01422,2024-05-05 00:00:00+00:00,,Basic,AU,34.68,active,sales
CUST-01423,2025-02-09 00:00:00+00:00,,Pro,DE,89.44,active,paid_search
CUST-01424,2024-12-12 00:00:00+00:00,2026-04-05 00:00:00+00:00,Basic,CA,21.19,churned,referral
CUST-01425,2025-09-27 00:00:00+00:00,,Basic,CA,23.13,active,sales
CUST-01426,2024-09-06 00:00:00+00:00,,Pro,US,67.51,active,sales
CUST-01427,2024-12-14 00:00:00+00:00,,Basic,AU,45.24,active,partner
CUST-01428,2024-07-08 00:00:00+00:00,,Pro,DE,81.44,active,referral
CUST-01429,2025-09-19 00:00:00+00:00,,Basic,US,32.84,active,sales
CUST-01430,2024-09-25 00:00:00+00:00,,Enterprise,IN,188.28,active,sales
CUST-01431,2025-05-02 00:00:00+00:00,,Pro,CA,78.99,active,sales
CUST-01432,2025-11-15 00:00:00+00:00,2026-04-12 00:00:00+00:00,Enterprise,DE,203.07,churned,sales
CUST-01433,2025-11-24 00:00:00+00:00,,Pro,GB,76.98,active,organic
CUST-01434,2025-02-28 00:00:00+00:00,2026-04-03 00:00:00+00:00,Basic,IN,37.61,churned,referral
CUST-01435,2025-08-14 00:00:00+00:00,,Pro,CA,97.49,active,partner
CUST-01436,2026-01-11 00:00:00+00:00,,Basic,IN,21.42,active,sales
CUST-01437,2025-06-01 00:00:00+00:00,,Pro,US,70.82,active,sales
CUST-01438,2024-12-27 00:00:00+00:00,2026-03-23 00:00:00+00:00,Pro,DE,71.98,churned,sales
CUST-01439,2025-08-14 00:00:00+00:00,2026-04-03 00:00:00+00:00,Basic,CA,41.85,churned,partner
CUST-01440,2024-06-01 00:00:00+00:00,,Enterprise,IN,207.34,active,partner
CUST-01441,2024-10-01 00:00:00+00:00,,Basic,IN,27.92,active,paid_search
CUST-01442,2025-04-03 00:00:00+00:00,2026-04-06 00:00:00+00:00,Pro,GB,79.29,churned,referral
CUST-01443,2024-06-16 00:00:00+00:00,,Pro,IN,72.47,active,partner
CUST-01444,2025-05-28 00:00:00+00:00,2026-04-17 00:00:00+00:00,Basic,DE,36.12,churned,partner
CUST-01445,2025-12-16 00:00:00+00:00,,Pro,IN,75.96,active,referral
CUST-01446,2026-02-26 00:00:00+00:00,,Pro,US,76.92,active,sales
CUST-01447,2024-06-13 00:00:00+00:00,,Basic,IN,33.87,active,paid_search
CUST-01448,2024-05-29 00:00:00+00:00,2026-04-01 00:00:00+00:00,Pro,CA,77.5,churned,partner
CUST-01449,2024-10-28 00:00:00+00:00,,Basic,CA,27.12,active,referral
CUST-01450,2026-01-10 00:00:00+00:00,,Pro,DE,79.08,active,sales
CUST-01451,2025-09-01 00:00:00+00:00,,Basic,GB,35.36,active,referral
CUST-01452,2026-02-22 00:00:00+00:00,,Enterprise,AU,212.17,active,referral
CUST-01453,2026-02-15 00:00:00+00:00,2026-04-14 00:00:00+00:00,Enterprise,IN,203.68,churned,sales
CUST-01454,2025-10-04 00:00:00+00:00,,Basic,DE,35.43,active,sales
CUST-01455,2025-02-21 00:00:00+00:00,,Basic,AU,27.4,active,referral
CUST-01456,2026-02-05 00:00:00+00:00,,Pro,AU,73.34,active,organic
CUST-01457,2024-05-12 00:00:00+00:00,2026-04-03 00:00:00+00:00,Pro,IN,84.23,churned,partner
CUST-01458,2025-05-12 00:00:00+00:00,,Basic,AU,30.37,active,referral
CUST-01459,2025-09-21 00:00:00+00:00,2026-04-02 00:00:00+00:00,Basic,DE,17.62,churned,paid_search
CUST-01460,2025-03-31 00:00:00+00:00,,Basic,CA,26.38,active,referral
CUST-01461,2024-09-23 00:00:00+00:00,,Enterprise,IN,198.34,active,partner
CUST-01462,2025-08-19 00:00:00+00:00,2026-04-14 00:00:00+00:00,Basic,DE,24.92,churned,sales
CUST-01463,2026-02-18 00:00:00+00:00,,Enterprise,AU,210.85,active,organic
CUST-01464,2026-02-15 00:00:00+00:00,,Basic,IN,32.84,active,sales
CUST-01465,2024-08-12 00:00:00+00:00,,Enterprise,AU,209.99,active,partner
